Month,Day,Hour,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity
6,16,20,25,15,54
6,16,21,24.4,15,56
6,16,22,22.2,17.2,73
6,16,23,22.2,16.6,71
6,16,24,21.8,16.2,70
6,17,1,21.1,15.3,69
6,17,2,20.7,14.5,68
6,17,3,20.3,14.1,68
6,17,4,20.1,13.5,66
6,17,5,19.4,12.7,65
6,17,6,20,13.3,65
6,17,7,20.5,15,71
6,17,8,21.6,15,66
6,17,9,21.6,13.8,61
6,17,10,22.2,11.6,51
6,17,11,20.7,14.1,66
6,17,12,18.8,16.6,87
6,17,13,19.4,18.3,93
6,17,14,20,17.7,87
6,17,15,20.5,17.2,81
6,17,16,20.5,17.2,81
6,17,17,19.6,17.2,86
6,17,18,18.3,17.2,93
6,17,19,17.7,16.1,90
6,17,20,17.7,16.6,93
6,17,21,17.2,16.6,96
6,17,22,17.2,17.2,100
6,17,23,17.2,17.2,100
6,17,24,17.3,17.3,100
6,18,1,17,17,100
6,18,2,17.1,17.1,100
6,18,3,17.2,17.2,100
6,18,4,17.4,17.4,100
6,18,5,17.2,17.2,100
6,18,6,17.2,17.2,100
6,18,7,17.7,17.7,100
6,18,8,18.3,18.3,100
6,18,9,18.8,18.8,100
6,18,10,18.8,18.8,100
6,18,11,19.4,18.8,96
6,18,12,19.4,19.4,100
6,18,13,19.3,19.1,99
6,18,14,18.8,18.8,100
6,18,15,19.9,19.5,98
6,18,16,20.6,20,96
6,18,17,21.1,20.5,96
6,18,18,20.5,20.5,100
6,18,19,20.8,20.4,98
6,18,20,20.5,20.5,100
6,18,21,20,20,100
6,18,22,20,20,100
6,18,23,20,20,100
6,18,24,20.1,20.1,100
6,19,1,19.7,19.7,100
6,19,2,19.8,19.8,100
6,19,3,19.8,19.8,100
6,19,4,20,20,100
6,19,5,19.7,19.7,100
6,19,6,19.7,19.7,100
6,19,7,20,20,100
6,19,8,20.5,20.5,100
6,19,9,22.7,22.2,97
6,19,10,26.6,21.6,74
6,19,11,26.6,21.1,72
6,19,12,26.6,20.5,69
6,19,13,24.4,22.2,88
6,19,14,27.2,21.6,72
6,19,15,27.7,21.6,69
6,19,16,27.2,21.1,69
6,19,17,26.6,21.1,72
6,19,18,26.1,20,69
6,19,19,25,21.1,79
6,19,20,23.8,20.5,82
6,19,21,22.5,20.5,88
6,19,22,21.6,20.5,93
6,19,23,21.1,20.5,96
6,19,24,21.1,20.8,98
6,20,1,20.7,20.5,99
6,20,2,20.7,20.4,98
6,20,3,20.7,20.6,99
6,20,4,20.8,20.7,99
6,20,5,20.5,20.5,100
6,20,6,20.5,20.5,100
6,20,7,20.5,20.5,100
6,20,8,21.1,20.5,96
6,20,9,20.5,20,97
6,20,10,20.5,20,97
6,20,11,20.5,19.4,93
6,20,12,21.1,18.8,87
6,20,13,22.2,18.3,79
6,20,14,22.2,18.3,79
6,20,15,22.2,18.3,79
6,20,16,22.2,18.8,81
6,20,17,23.8,18.8,74
6,20,18,24.4,18.8,71
6,20,19,23.8,19.3,76
6,20,20,22.7,20,85
6,20,21,21.1,19.4,90
6,20,22,20,19.4,96
6,20,23,18.8,18.3,97
6,20,24,19,18.7,98
6,21,1,18.9,18.5,98
6,21,2,19.1,18.5,96
6,21,3,19.3,18.8,97
6,21,4,19.7,19.1,96
6,21,5,19.6,19,96
6,21,6,19.4,18.8,96
6,21,7,20.6,19.4,93
6,21,8,21.6,19.4,87
6,21,9,22.7,19.4,82
6,21,10,24.4,20,76
6,21,11,26.1,20,69
6,21,12,27.2,18.8,60
6,21,13,27.7,20,63
6,21,14,26.6,20.5,69
6,21,15,26.1,20.5,71
6,21,16,25.5,20.5,74
6,21,17,26.1,21.1,74
6,21,18,25.5,21.6,79
6,21,19,25.5,21.3,78
6,21,20,25,21.1,79
6,21,21,24.4,21.6,84
6,21,22,23.3,21.1,87
6,21,23,23.3,21.1,87
6,21,24,23.6,21.5,88
6,22,1,23.5,21.4,88
6,22,2,23.7,21.5,87
6,22,3,24,21.9,88
6,22,4,24.4,22.2,88
6,22,5,24.4,22.2,88
6,22,6,23.8,21.8,89
6,22,7,24.5,21.7,84
6,22,8,25,21.1,79
6,22,9,24.4,19.4,74
6,22,10,24.4,19.4,74
6,22,11,25,17.2,62
6,22,12,26.1,17.2,58
6,22,13,24.4,15.5,58
6,22,14,26.1,15.5,52
6,22,15,26.1,15.5,52
6,22,16,25.5,16.1,56
6,22,17,25,14.4,52
6,22,18,23.8,14.4,56
6,22,19,23.3,14.4,57
6,22,20,21.6,13.3,59
6,22,21,19.4,12.7,65
6,22,22,18.3,11.6,65
6,22,23,17.2,11.1,67
6,22,24,16.3,11.2,72
6,23,1,15,10.7,75
6,23,2,14,10.4,79
6,23,3,13.1,10.5,84
6,23,4,12.3,10.4,88
6,23,5,11.1,10,93
6,23,6,12.7,10.5,86
6,23,7,14.4,10,75
6,23,8,15.5,10,70
6,23,9,17.2,10,63
6,23,10,18.8,10.5,58
6,23,11,20.5,11.1,55
6,23,12,21.6,11.1,51
6,23,13,22.7,11.1,48
6,23,14,24.4,11.6,45
6,23,15,24.4,12.2,46
6,23,16,24.4,12.2,46
6,23,17,25,12.2,45
6,23,18,24.4,12.2,46
6,23,19,23.8,13.8,54
6,23,20,22.7,15.5,64
6,23,21,21.1,13.8,63
6,23,22,19.8,14.2,70
6,23,23,18.8,14.4,76
6,23,24,18.7,15.2,80
6,24,1,18.3,15.5,84
6,24,2,18.1,15.9,87
6,24,3,18,16.7,92
6,24,4,18.1,17.3,95
6,24,5,17.7,17.7,100
6,24,6,17.7,17.7,100
6,24,7,18.8,18.8,100
6,24,8,18.3,18.3,100
6,24,9,20.5,18.8,90
6,24,10,23.8,21.1,85
6,24,11,24.9,21.4,81
6,24,12,25.5,21.6,79
6,24,13,25,21.1,79
6,24,14,26.1,21.1,74
6,24,15,26.6,21.1,72
6,24,16,27.2,22.2,74
6,24,17,25.5,21.1,77
6,24,18,25.5,20.5,74
6,24,19,20.5,20.2,98
6,24,20,23.3,20,82
6,24,21,18.8,17.7,93
6,24,22,17.2,15.5,90
6,24,23,16.6,14.4,87
6,24,24,15.9,14.1,89
6,25,1,14.8,13.3,91
6,25,2,14,12.6,91
6,25,3,13.2,12.3,94
6,25,4,12.6,11.8,95
6,25,5,11.6,11.1,97
6,25,6,12.2,11.6,96
6,25,7,14.4,11.6,83
6,25,8,16.1,11.6,75
6,25,9,17.7,12.2,70
6,25,10,19.4,12.2,63
6,25,11,21.1,11.1,53
6,25,12,21.9,11.1,50
6,25,13,22.7,11.1,48
6,25,14,22.7,9.4,43
6,25,15,23.8,10,42
6,25,16,22.7,13.8,57
6,25,17,23.8,10.5,43
6,25,18,22.7,10.5,46
6,25,19,21.7,11.4,52
6,25,20,20,12.4,62
6,25,21,18.3,13.3,73
6,25,22,16.6,13.3,81
6,25,23,16.6,13.3,81
6,25,24,16.1,13.3,83
6,26,1,15.3,12.7,84
6,26,2,14.8,12.3,85
6,26,3,14.4,12.3,87
6,26,4,14.1,12.1,88
6,26,5,13.3,11.6,89
6,26,6,13.3,12.7,96
6,26,7,17.2,12.7,75
6,26,8,20,11.1,57
6,26,9,21.6,12.7,57
6,26,10,22.7,12.7,53
6,26,11,24.4,12.7,48
6,26,12,25,12.7,46
6,26,13,25.7,12.7,44
6,26,14,26.1,12.7,43
6,26,15,26.5,12.8,43
6,26,16,26.6,12.7,42
6,26,17,26.6,13.3,44
6,26,18,25.5,13.8,48
6,26,19,25.5,11.6,42
6,26,20,23.3,12.7,51
6,26,21,21.6,12.7,57
6,26,22,21.1,15,68
6,26,23,20,13.8,67
6,26,24,19.9,14.3,70
6,27,1,19.4,14.3,72
6,27,2,19.3,14.5,74
6,27,3,19.2,15,77
6,27,4,19.2,15.4,79
6,27,5,18.8,15.5,81
6,27,6,18.8,16.1,84
6,27,7,18.3,15.5,84
6,27,8,19.1,15.3,79
6,27,9,20,15,73
6,27,10,21.6,15.5,68
6,27,11,24.4,17.2,64
6,27,12,26.6,16.6,54
6,27,13,27.7,16.6,51
6,27,14,28.8,18.3,53
6,27,15,29.4,18.8,53
6,27,16,29.4,18.3,51
6,27,17,29.4,19.4,55
6,27,18,28.8,19.4,57
6,27,19,27.7,20,63
6,27,20,26.6,20,67
6,27,21,23.8,21.1,85
6,27,22,23.3,20,82
6,27,23,22.6,19.6,83
6,27,24,22.3,19.4,84
6,28,1,21.6,18.8,84
6,28,2,21.2,18.3,84
6,28,3,20.8,18.1,85
6,28,4,20.6,17.8,84
6,28,5,20,17.2,84
6,28,6,20.5,17.2,81
6,28,7,23.3,17.7,71
6,28,8,23.8,17.7,69
6,28,9,26.6,19.4,65
6,28,10,26.6,20,67
6,28,11,28.3,21.1,65
6,28,12,28.8,21.6,65
6,28,13,30.5,21.1,57
6,28,14,30,20.5,57
6,28,15,31.1,20,52
6,28,16,30.5,20.5,55
6,28,17,31.1,20,52
6,28,18,29.4,20.5,59
6,28,19,30,21.6,61
6,28,20,28.8,21.1,63
6,28,21,26.7,20.6,69
6,28,22,25,20,74
6,28,23,23.3,20,82
6,28,24,23.1,20.1,83
6,29,1,22.6,19.6,83
6,29,2,22.3,19.3,83
6,29,3,22.1,19.3,84
6,29,4,22.1,19.2,84
6,29,5,21.6,18.8,84
6,29,6,23.3,18.3,74
6,29,7,24.4,18.8,71
6,29,8,26.6,19.4,65
6,29,9,26.6,19.4,65
6,29,10,27.7,19.4,61
6,29,11,30.5,20,54
6,29,12,30.8,20,53
6,29,13,31.1,20,52
6,29,14,30.5,19.9,53
6,29,15,30.8,19.8,52
6,29,16,33.2,20.7,48
6,29,17,32.6,20.6,49
6,29,18,32.9,20.4,48
6,29,19,28.3,21.3,66
6,29,20,28.7,21.2,64
6,29,21,28,21.1,66
6,29,22,27.7,21.1,67
6,29,23,27.2,21.6,72
6,29,24,26.9,21.8,74
6,30,1,26.3,21.4,74
6,30,2,26,21.2,75
6,30,3,25.7,21.4,77
6,30,4,25.6,21.4,78
6,30,5,25,21.1,79
6,30,6,24.4,21.1,82
6,30,7,26.1,22.2,79
6,30,8,26.6,22.7,79
6,30,9,27.7,22.7,74
6,30,10,28.9,22.9,70
6,30,11,30,23.3,67
6,30,12,31.1,22.7,61
6,30,13,31.6,22.2,58
6,30,14,32.2,20.5,50
6,30,15,32.2,19.4,47
6,30,16,31.6,19.4,48
6,30,17,31.1,18.8,48
6,30,18,30.5,18.3,48
6,30,19,30.1,18.5,50
6,30,20,27.4,17.6,55
6,30,21,25.9,16.6,57
6,30,22,24.5,16.2,61
6,30,23,23.1,15.7,65
6,30,24,21.7,15.3,69
7,1,1,20.3,14.9,83
7,1,2,18.9,14.5,83
7,1,3,17.5,14,85
7,1,4,16.1,13.6,85
7,1,5,15.6,13.3,86
7,1,6,16.7,13.9,84
7,1,7,19.4,16.1,81
7,1,8,20.6,17.2,81
7,1,9,22.8,15,61
7,1,10,22.8,16.1,66
7,1,11,21.1,15,68
7,1,12,23.2,15,60
7,1,13,25,15,54
7,1,14,26.1,14.4,48
7,1,15,26.1,14.4,48
7,1,16,26.1,15,50
7,1,17,26.1,14.4,48
7,1,18,26.1,12.8,44
7,1,19,23.9,11.7,46
7,1,20,23.3,11.7,48
7,1,21,22.8,12.2,51
7,1,22,21.7,12.8,57
7,1,23,18.3,15.6,84
7,1,24,18.5,15.5,83
7,2,1,18.2,15.5,84
7,2,2,18.2,15.6,85
7,2,3,18.3,15.8,85
7,2,4,18.3,15.9,86
7,2,5,18.3,16.1,87
7,2,6,18.3,16.7,90
7,2,7,18.9,16.1,84
7,2,8,20.6,15.6,73
7,2,9,21.1,16.7,76
7,2,10,21.1,18.9,87
7,2,11,23.9,19.4,76
7,2,12,25,20,74
7,2,13,25.6,20,71
7,2,14,26.7,20,67
7,2,15,28.3,19.4,59
7,2,16,28.9,19.4,57
7,2,17,27.8,17.8,55
7,2,18,27.2,18.3,58
7,2,19,27.8,18.9,58
7,2,20,26.1,18.9,65
7,2,21,23.3,18.9,76
7,2,22,21.1,18.9,87
7,2,23,20.6,20,96
7,2,24,20.6,19.7,95
7,3,1,20.1,19.4,96
7,3,2,19.9,19.2,96
7,3,3,19.8,19.1,96
7,3,4,19.6,19,96
7,3,5,19.4,18.9,97
7,3,6,20,19.4,96
7,3,7,22.2,19.4,84
7,3,8,23.3,18.9,76
7,3,9,23.9,18.9,74
7,3,10,25,17.2,62
7,3,11,28.3,16.7,49
7,3,12,28.3,17.8,53
7,3,13,27.2,20,65
7,3,14,30,18.9,51
7,3,15,31.7,18.3,45
7,3,16,29.4,18.3,51
7,3,17,28.9,18.3,53
7,3,18,26.7,18.3,60
7,3,19,22.8,18.9,79
7,3,20,23.3,18.9,76
7,3,21,21.7,18.3,81
7,3,22,20.6,17.8,84
7,3,23,20,17.2,84
7,3,24,20.1,17.4,84
7,4,1,19.7,17.7,88
7,4,2,19.6,18.1,91
7,4,3,19.6,18.5,93
7,4,4,19.5,18.9,96
7,4,5,19.4,19.4,100
7,4,6,20,19.4,96
7,4,7,20.6,19.4,93
7,4,8,21.7,20.6,93
7,4,9,21.7,20,90
7,4,10,21.1,19.4,90
7,4,11,22.8,18.9,79
7,4,12,26.1,18.9,65
7,4,13,27.2,20,65
7,4,14,25.6,20.6,74
7,4,15,27.8,20,63
7,4,16,29.4,17.2,48
7,4,17,28.9,17.8,51
7,4,18,27.8,17.8,55
7,4,19,26.7,16.7,54
7,4,20,24.4,16.7,62
7,4,21,22.2,17.2,73
7,4,22,21.1,17.2,78
7,4,23,20.6,17.8,84
7,4,24,20.4,17.5,83
7,5,1,19.7,17.2,85
7,5,2,19.4,17,86
7,5,3,19,16.9,88
7,5,4,18.7,16.8,89
7,5,5,18.3,16.7,90
7,5,6,18.9,17.2,90
7,5,7,20.6,17.8,84
7,5,8,22.8,18.3,76
7,5,9,24.4,18.3,69
7,5,10,26.1,17.2,58
7,5,11,26.7,17.2,56
7,5,12,27.2,16.7,53
7,5,13,28.3,16.7,49
7,5,14,28.3,16.7,49
7,5,15,29.4,17.2,48
7,5,16,29.4,16.7,46
7,5,17,28.9,16.7,48
7,5,18,28.3,16.1,48
7,5,19,27.2,16.1,51
7,5,20,25,16.7,60
7,5,21,22.9,17,69
7,5,22,21.1,17.2,78
7,5,23,20.3,17,81
7,5,24,19.9,16.7,82
7,6,1,19.1,16.5,85
7,6,2,18.6,16.3,86
7,6,3,18.2,16.2,88
7,6,4,17.8,16.1,90
7,6,5,17.2,16.1,93
7,6,6,18.3,16.7,90
7,6,7,22.2,17.8,76
7,6,8,25,17.8,64
7,6,9,26.7,18.9,62
7,6,10,28.9,18.9,55
7,6,11,30.6,18.3,48
7,6,12,30.6,18.3,48
7,6,13,32.8,18.9,44
7,6,14,32.8,18.9,44
7,6,15,33.3,20,46
7,6,16,32.8,19.4,45
7,6,17,33.3,19.4,44
7,6,18,32.8,19.4,45
7,6,19,31.1,19.4,50
7,6,20,30,19.4,53
7,6,21,28.9,20.6,61
7,6,22,28.3,21.1,65
7,6,23,27.8,21.7,69
7,6,24,27,21.6,72
7,7,1,25.8,21.5,77
7,7,2,24.9,21.5,81
7,7,3,24,21.5,86
7,7,4,23.2,21.6,91
7,7,5,22.2,21.7,97
7,7,6,22.8,22.2,96
7,7,7,24.4,22.8,91
7,7,8,25.6,22.2,82
7,7,9,27.2,22.8,77
7,7,10,28.3,21.1,65
7,7,11,28.9,18.3,53
7,7,12,29.4,17.2,48
7,7,13,30.6,17.2,45
7,7,14,31.7,18.9,47
7,7,15,32.2,18.9,45
7,7,16,32.8,20,47
7,7,17,32.8,20.6,49
7,7,18,32.2,20,49
7,7,19,30,19.4,53
7,7,20,29.5,19.3,54
7,7,21,28.9,19.4,57
7,7,22,27.6,19.1,60
7,7,23,27.3,19.3,62
7,7,24,26.8,19.3,64
7,8,1,25.8,19.4,68
7,8,2,25.1,19.6,72
7,8,3,24.5,19.8,75
7,8,4,23.9,20.1,79
7,8,5,23.1,20.4,85
7,8,6,22.9,21.1,90
7,8,7,23.2,20.7,86
7,8,8,23.5,20.9,85
7,8,9,23.8,20.5,82
7,8,10,25.5,21.1,77
7,8,11,26.6,20.5,69
7,8,12,28.3,20.5,63
7,8,13,28.3,20,61
7,8,14,28.3,20.5,63
7,8,15,28.3,20,61
7,8,16,31.1,20.5,53
7,8,17,30.1,20.4,56
7,8,18,28.8,20,59
7,8,19,28.3,20.5,63
7,8,20,27.2,20.5,67
7,8,21,26.1,20.5,71
7,8,22,25,21.1,79
7,8,23,24.4,21.1,82
7,8,24,23.8,20.6,82
7,9,1,22.8,20.1,85
7,9,2,22.1,19.7,86
7,9,3,21.4,19.4,88
7,9,4,20.8,19.1,90
7,9,5,20,18.8,93
7,9,6,20,18.8,93
7,9,7,22.2,20,87
7,9,8,23.8,20.5,82
7,9,9,27.2,22.2,74
7,9,10,28.3,23.3,74
7,9,11,30,22.7,65
7,9,12,31.1,22.2,59
7,9,13,32.2,22.7,57
7,9,14,32.7,21.1,51
7,9,15,34.4,22.2,49
7,9,16,31.6,21.1,54
7,9,17,28.3,21.1,65
7,9,18,21.1,20,93
7,9,19,20.5,19.4,93
7,9,20,20.5,19.4,93
7,9,21,21.1,20,93
7,9,22,20.5,20,97
7,9,23,21.1,20,93
7,9,24,20.9,19.3,91
7,10,1,20.2,18.6,91
7,10,2,19.8,18,89
7,10,3,19.4,17.4,88
7,10,4,19.1,16.9,87
7,10,5,18.7,16.4,86
7,10,6,19.1,15.8,81
7,10,7,20.6,16.4,77
7,10,8,22.2,16.5,70
7,10,9,23.2,15.4,62
7,10,10,24.7,16,58
7,10,11,24.6,14.4,53
7,10,12,26.1,12.8,44
7,10,13,26.1,11.7,41
7,10,14,27.8,13.3,41
7,10,15,26.7,13.9,45
7,10,16,27.8,15,46
7,10,17,27.2,15,47
7,10,18,26.7,15,49
7,10,19,26.1,15.6,52
7,10,20,23.9,16.1,62
7,10,21,21.7,16.7,73
7,10,22,19.4,16.7,84
7,10,23,18.9,16.6,87
7,10,24,18.9,16.4,85
7,11,1,18.4,16.2,87
7,11,2,18.3,16.1,87
7,11,3,18.1,16.1,88
7,11,4,18,16.1,89
7,11,5,17.8,16.1,90
7,11,6,18.3,16.1,87
7,11,7,19.4,15.6,79
7,11,8,21.1,15.3,69
7,11,9,22.9,15.1,61
7,11,10,24.3,14.5,54
7,11,11,25.6,13.9,48
7,11,12,26.7,11.7,39
7,11,13,27.2,8.9,32
7,11,14,27.2,8.9,32
7,11,15,27.2,9.4,33
7,11,16,27.2,10,34
7,11,17,27.2,11.1,37
7,11,18,27.2,11.7,38
7,11,19,25.6,12.8,45
7,11,20,23.3,13.9,55
7,11,21,20.6,13.9,65
7,11,22,20,13.3,65
7,11,23,18.9,12.8,68
7,11,24,18.6,12.8,69
7,12,1,17.8,12.9,73
7,12,2,17.4,13.1,76
7,12,3,17,13.4,79
7,12,4,16.6,13.6,82
7,12,5,16.1,13.9,87
7,12,6,16.7,13.9,84
7,12,7,19.4,15.6,79
7,12,8,21.1,15.6,71
7,12,9,21.7,16.1,70
7,12,10,22.8,16.1,66
7,12,11,25.6,16.7,58
7,12,12,25,15,54
7,12,13,23.9,14.4,55
7,12,14,23.3,15,60
7,12,15,22.8,16.1,66
7,12,16,23.3,17.2,69
7,12,17,23.3,18.3,74
7,12,18,22.2,17.8,76
7,12,19,22.2,17.2,73
7,12,20,22,17.1,74
7,12,21,21.7,17.2,76
7,12,22,21.1,17.2,78
7,12,23,20,18.3,90
7,12,24,19.8,18,89
7,13,1,19.1,17.7,92
7,13,2,18.8,17.5,92
7,13,3,18.5,17.4,93
7,13,4,18.2,17.3,94
7,13,5,17.8,17.2,96
7,13,6,17.8,17.2,96
7,13,7,18.3,17.2,93
7,13,8,17.8,17.8,100
7,13,9,17.8,17.2,96
7,13,10,17.8,16.7,93
7,13,11,17.8,16.7,93
7,13,12,17.8,16.1,90
7,13,13,20,16.7,81
7,13,14,21.7,16.7,73
7,13,15,22.1,16.5,71
7,13,16,22.2,16.1,68
7,13,17,22.8,15.6,64
7,13,18,23.3,15,60
7,13,19,22.8,15.6,64
7,13,20,21.7,15.6,68
7,13,21,20.1,15.7,76
7,13,22,18.9,15.6,81
7,13,23,17.8,15,84
7,13,24,17.7,15,84
7,14,1,17.1,15,87
7,14,2,16.9,15.1,89
7,14,3,16.6,15.2,91
7,14,4,16.4,15.4,94
7,14,5,16.1,15.6,97
7,14,6,15,15,100
7,14,7,17.8,16.7,93
7,14,8,20.6,15.6,73
7,14,9,21.7,15,66
7,14,10,23.3,15,60
7,14,11,25,13.9,50
7,14,12,25.6,12.8,45
7,14,13,26.1,12.2,42
7,14,14,26.1,11.1,39
7,14,15,25.6,10,37
7,14,16,26.1,10,36
7,14,17,25,10.6,40
7,14,18,25.6,10,37
7,14,19,24.4,10.6,42
7,14,20,22.8,11.1,48
7,14,21,19.4,12.2,63
7,14,22,18.9,11.1,61
7,14,23,16.1,11.7,75
7,14,24,15.7,11.6,77
7,15,1,14.9,11.5,80
7,15,2,14.4,11.5,83
7,15,3,13.9,11.5,85
7,15,4,13.4,11.6,89
7,15,5,12.8,11.7,93
7,15,6,13.3,12.8,97
7,15,7,18.9,13.3,70
7,15,8,20.6,12.8,61
7,15,9,22.8,13.3,55
7,15,10,24.4,13.9,52
7,15,11,26.1,12.2,42
7,15,12,26.7,12.2,41
7,15,13,27.2,12.2,39
7,15,14,26.1,11.7,41
7,15,15,28.3,12.2,37
7,15,16,28.3,12.2,37
7,15,17,28.9,12.2,36
7,15,18,28.3,12.2,37
7,15,19,27.8,11.7,37
7,15,20,25.6,13.9,48
7,15,21,21.7,14.4,63
7,15,22,21.7,14.4,63
7,15,23,21.7,14.4,63
7,15,24,21,14.1,65
7,16,1,19.9,13.8,68
7,16,2,19.1,13.6,70
7,16,3,18.3,13.5,74
7,16,4,17.6,13.4,76
7,16,5,16.7,13.3,80
7,16,6,16.7,14.4,86
7,16,7,19.4,15.6,79
7,16,8,22.2,15.6,66
7,16,9,26.1,15.6,52
7,16,10,27.8,15.6,47
7,16,11,28.3,13.3,40
7,16,12,28.9,13.3,38
7,16,13,30,15,40
7,16,14,30.6,15,39
7,16,15,30.6,15,39
7,16,16,30.6,15,39
7,16,17,31.1,15,38
7,16,18,30,14.4,39
7,16,19,28.9,15.6,44
7,16,20,26.7,17.2,56
7,16,21,24.4,16.7,62
7,16,22,23.3,17.8,71
7,16,23,22.8,15.6,64
7,16,24,22.2,15.4,65
7,17,1,21.2,15.2,69
7,17,2,20.5,15.1,71
7,17,3,19.8,15,74
7,17,4,19.1,15,77
7,17,5,18.3,15,81
7,17,6,18.3,15.6,84
7,17,7,21.7,15.6,68
7,17,8,23.9,15.6,60
7,17,9,26.1,15.6,52
7,17,10,27.2,16.7,53
7,17,11,28.9,17.2,49
7,17,12,29.4,17.2,48
7,17,13,29.4,17.2,48
7,17,14,30,17.8,48
7,17,15,30,18.3,50
7,17,16,30,19.4,53
7,17,17,30.6,20,53
7,17,18,29.9,20.2,56
7,17,19,28.9,20.6,61
7,17,20,26.7,20,67
7,17,21,25,20.6,77
7,17,22,24.4,21.1,82
7,17,23,22.8,21.1,90
7,17,24,22.4,20.6,90
7,18,1,21.5,20.1,92
7,18,2,21,19.8,93
7,18,3,20.5,19.5,94
7,18,4,20,19.1,95
7,18,5,19.4,18.9,97
7,18,6,19.4,19.4,100
7,18,7,22.2,20.6,91
7,18,8,23.9,20.6,82
7,18,9,27.2,20.6,67
7,18,10,28.9,20.6,61
7,18,11,30.6,21.1,57
7,18,12,31.1,21.1,55
7,18,13,31.7,21.1,54
7,18,14,32.2,21.1,52
7,18,15,32.8,21.1,50
7,18,16,32.8,21.1,50
7,18,17,32.2,21.1,52
7,18,18,31.1,21.1,55
7,18,19,31.1,20.6,54
7,18,20,29.4,21.1,61
7,18,21,27.8,20.6,65
7,18,22,26.7,20.6,69
7,18,23,25.6,21.1,76
7,18,24,25.3,20.8,76
7,19,1,24.5,20.5,78
7,19,2,24.1,20.3,79
7,19,3,23.7,20.2,81
7,19,4,23.3,20.1,82
7,19,5,22.8,20,84
7,19,6,22.9,19.8,83
7,19,7,24.4,20,76
7,19,8,26.1,20,69
7,19,9,28.3,20,61
7,19,10,29.4,19.4,55
7,19,11,30.6,18.9,50
7,19,12,31.7,18.9,47
7,19,13,32.2,17.8,42
7,19,14,33,17.5,40
7,19,15,33.6,17.5,38
7,19,16,33.9,17.2,37
7,19,17,33.3,16.7,37
7,19,18,32.8,17.8,41
7,19,19,31.1,18.3,47
7,19,20,30,18.9,51
7,19,21,27.8,19.4,60
7,19,22,25.6,20.6,74
7,19,23,24.4,20.6,79
7,19,24,24.6,20.4,77
7,20,1,24.3,20.2,78
7,20,2,24.3,20.1,77
7,20,3,24.4,20,76
7,20,4,24.4,20,76
7,20,5,24.4,20,76
7,20,6,24.4,20.6,79
7,20,7,25.6,21.1,76
7,20,8,27.8,21.7,69
7,20,9,28.9,21.7,65
7,20,10,30.6,21.7,59
7,20,11,31.7,22.2,57
7,20,12,32.8,22.8,56
7,20,13,33.9,21.1,47
7,20,14,34.4,20,43
7,20,15,34.4,19.4,41
7,20,16,35,19.4,40
7,20,17,33.9,18.9,41
7,20,18,33.9,18.3,40
7,20,19,32.2,19.4,47
7,20,20,30,20,55
7,20,21,28.9,20.6,61
7,20,22,28.3,20,61
7,20,23,26.7,20.6,69
7,20,24,26.4,20.5,70
7,21,1,25.6,20.4,73
7,21,2,25.2,20.4,75
7,21,3,24.8,20.4,77
7,21,4,24.4,20.5,79
7,21,5,23.9,20.6,82
7,21,6,23.9,20.6,82
7,21,7,25,21.1,79
7,21,8,23.9,21.7,88
7,21,9,22.8,22.2,96
7,21,10,22.8,22.2,96
7,21,11,24.4,22.8,91
7,21,12,25.6,23.3,87
7,21,13,27.2,22.8,77
7,21,14,27.8,22.2,72
7,21,15,29.4,22.2,65
7,21,16,29.4,22.2,65
7,21,17,28.9,21.7,65
7,21,18,28.3,22.2,70
7,21,19,28.9,22.8,70
7,21,20,27.2,22.2,74
7,21,21,25.6,22.8,85
7,21,22,24.4,23.3,94
7,21,23,23.3,22.8,97
7,21,24,23.3,22.6,96
7,22,1,22.8,22.4,98
7,22,2,22.7,22.3,98
7,22,3,22.5,22.2,98
7,22,4,22.4,22.2,99
7,22,5,22.2,22.2,100
7,22,6,22.8,22.8,100
7,22,7,23.3,22.8,97
7,22,8,23.9,22.8,94
7,22,9,23.3,22.8,97
7,22,10,23.3,22.2,94
7,22,11,24.4,22.8,91
7,22,12,23.9,22.8,94
7,22,13,23.3,22.8,97
7,22,14,25,23.9,94
7,22,15,29.4,25,77
7,22,16,32.2,25,66
7,22,17,32.8,23.9,60
7,22,18,32.8,22.2,54
7,22,19,31.7,23.9,63
7,22,20,29.4,24.4,75
7,22,21,28.3,24.4,79
7,22,22,27.2,25,88
7,22,23,27.2,25,88
7,22,24,26.7,24.4,87
7,23,1,25.8,23.8,89
7,23,2,25.2,23.3,89
7,23,3,24.6,22.8,90
7,23,4,24,22.4,91
7,23,5,23.3,22,92
7,23,6,23.3,21.7,91
7,23,7,23.3,20.6,85
7,23,8,23.9,17.8,69
7,23,9,23.9,16.7,64
7,23,10,25.6,14.4,50
7,23,11,26.1,13.3,45
7,23,12,26.7,12.8,42
7,23,13,26.7,12.8,42
7,23,14,27.2,13.3,42
7,23,15,27.2,13.3,42
7,23,16,27.2,13.3,42
7,23,17,26.8,13,42
7,23,18,26,12.4,43
7,23,19,25,12.2,45
7,23,20,22.8,11.7,50
7,23,21,21.2,12,56
7,23,22,19.9,12.2,61
7,23,23,18.9,12.2,65
7,23,24,18.5,12.2,67
7,24,1,17.7,12.3,71
7,24,2,17.2,12.5,74
7,24,3,16.7,12.8,78
7,24,4,16.2,13,81
